,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ACC0,ACC1,ACC2,GYR0,GYR1,GYR2,ENC0,ENC1,ENC2,ENC3,ENC4,ENC5,BUTTON,SYNC,ts
92,0,8,60,3659,3871,3919,1989,10,6,6,0,4,2537,2008,72,65,2112,989,12,3,0,890,932,42,16,13,37,1390,914,9,3091,669,34,12,8,8,11,32,907,753,39,25,14,11,11,10,10,13,25,22,-39,-43,63,90,-12,9,25,28,31,22,54,0,0,12,1157136
93,0,8,62,3641,3816,3825,1950,9,6,4,8,19,2571,2034,74,67,2130,1012,12,4,8,894,943,47,16,15,40,1400,923,10,3119,679,38,14,10,9,12,34,918,769,40,24,14,13,11,10,11,14,25,22,-39,-43,65,91,-7,5,25,28,31,22,47,0,0,12,1157169
94,11,8,64,3630,3774,3740,1925,10,4,5,8,19,2595,2055,74,66,2145,1028,20,4,1,885,943,41,16,13,36,1394,913,10,3196,675,35,12,8,8,11,32,913,769,39,24,13,14,11,9,11,13,24,21,-38,-43,63,91,-10,2,25,28,31,22,38,0,0,12,1157202
95,9,8,63,3620,3738,3687,1918,9,6,5,10,20,2616,2071,75,67,2162,1047,12,5,12,893,953,45,16,14,41,1408,924,6,3258,684,37,15,10,8,12,32,921,779,40,25,14,12,12,9,11,13,25,23,-39,-44,64,93,-11,1,25,28,31,22,29,0,0,12,1157235
96,0,9,65,3616,3717,3670,1919,1,6,5,0,20,2627,2076,69,62,2167,1053,13,5,1,884,947,43,16,12,37,1407,917,10,3289,680,36,14,9,8,12,32,915,775,59,27,16,14,12,10,12,16,30,24,-40,-42,63,91,-9,-3,25,28,31,22,20,0,0,12,1157268
97,11,6,64,3616,3707,3683,1927,10,5,5,10,20,2660,2098,75,66,2188,1075,13,5,12,892,956,46,16,14,40,1418,925,8,3318,689,39,10,9,9,12,34,923,784,39,26,13,8,11,10,10,13,24,22,-40,-42,65,93,-6,-6,25,28,31,22,13,0,0,12,1157301
98,0,8,63,3612,3702,3684,1932,10,6,6,0,20,2655,2100,70,64,2189,1075,12,5,0,883,951,44,16,13,37,1416,920,9,3332,681,34,13,8,7,11,32,915,779,40,25,14,13,12,10,12,14,25,22,-39,-42,65,94,-9,-5,25,28,31,22,10,0,0,12,1157334
99,11,8,65,3621,3711,3708,1949,10,6,5,0,19,2658,2107,70,64,2203,1078,11,5,0,882,950,41,14,13,37,1415,920,9,3337,682,36,13,9,8,11,32,916,780,40,24,14,10,11,10,10,14,26,20,-40,-42,64,94,-10,-5,25,28,31,22,9,0,0,12,1157367
100,11,9,64,3624,3720,3727,1962,9,7,5,8,20,2670,2116,76,68,2209,1086,2,4,1,882,948,42,14,12,37,1414,918,9,3339,682,37,14,9,8,11,32,916,780,39,26,13,12,11,9,10,14,24,21,-40,-42,63,95,-12,-3,25,28,30,22,9,0,0,12,1157400
101,10,9,65,3628,3720,3747,1971,9,6,5,9,20,2666,2123,76,68,2210,1085,12,5,1,883,949,43,16,14,38,1414,920,10,3340,681,35,14,10,8,12,30,912,780,40,25,14,12,12,10,11,14,24,22,-39,-42,63,98,-15,-3,25,28,31,22,9,0,0,12,1157433
102,12,8,68,3638,3747,3769,1983,10,6,5,9,19,2644,2107,68,67,2204,1069,12,4,0,889,944,43,16,12,38,1407,917,10,3342,695,36,13,9,8,11,32,907,781,40,24,24,12,12,9,11,15,24,22,-42,-42,64,98,-1,-5,25,28,31,22,10,0,0,12,1157466
103,11,8,65,3653,3777,3797,1995,9,6,5,27,20,2603,2073,76,68,2162,1045,7,7,12,905,948,47,17,9,41,1403,921,10,3354,702,37,14,10,8,12,34,907,794,39,25,14,11,12,9,9,14,24,22,-39,-42,62,97,-9,-1,25,28,31,22,16,0,0,12,1157499
104,10,18,62,3684,3813,3831,2011,9,7,5,9,18,2556,2029,76,68,2114,1015,12,4,0,905,936,43,16,14,38,1387,912,9,3338,703,35,14,9,8,10,32,881,797,41,25,15,12,12,10,11,14,25,22,-40,-43,62,97,-15,2,25,28,31,22,27,0,0,12,1157532
105,26,8,66,3741,3861,3861,2025,9,17,5,0,17,2504,1963,71,64,2040,973,11,6,1,925,939,41,16,2,37,1382,908,9,3347,724,35,14,10,8,12,32,849,810,40,21,14,11,12,10,10,13,24,21,-42,-42,64,96,-3,2,25,28,31,22,44,0,0,12,1157565
106,11,9,61,3806,3912,3915,2017,9,6,5,0,18,2480,1942,76,68,2009,967,10,4,0,922,943,43,16,13,37,1377,906,9,3351,721,36,12,8,8,11,32,815,796,40,24,13,12,11,9,10,19,25,21,-38,-42,65,98,-10,4,25,28,31,22,58,0,0,12,1157598
107,11,8,61,3850,3955,3962,2009,9,6,6,9,17,2441,1909,76,66,1978,957,11,4,0,941,963,46,17,14,40,1382,911,11,3356,725,38,16,11,9,12,34,792,780,40,25,14,12,12,10,11,14,25,22,-38,-42,64,100,-13,4,25,28,31,22,69,0,0,12,1157631
108,12,9,61,3869,3992,3996,1994,10,6,5,0,17,2393,1864,72,64,1947,942,8,4,0,946,964,44,15,13,36,1366,893,10,3333,724,35,14,10,8,12,32,766,758,57,27,23,13,13,10,23,14,26,24,-42,-43,63,96,-10,2,25,28,31,22,76,0,0,12,1157664
109,10,8,59,3876,4012,4009,1964,9,6,6,9,29,2364,1836,75,67,1940,947,12,6,1,950,970,44,16,13,36,1361,885,11,3305,725,35,12,9,8,12,32,757,743,40,26,16,11,12,10,11,13,24,22,-38,-42,64,96,-6,0,25,28,31,22,82,0,0,12,1157697
110,0,8,57,3862,4024,3996,1926,9,6,6,8,16,2331,1802,75,66,1923,942,11,5,12,958,983,57,16,14,38,1359,886,11,3315,733,37,15,10,9,13,33,760,741,40,26,14,13,23,10,11,14,25,23,-39,-43,65,94,-11,-2,25,28,31,22,85,0,0,12,1157730
111,12,8,57,3839,4031,3976,1876,10,8,5,10,16,2309,1775,75,65,1907,937,12,4,13,957,981,44,16,14,39,1355,883,12,3278,734,38,14,11,9,12,34,758,736,39,26,15,13,12,10,18,14,26,24,-40,-43,63,94,-10,-1,25,28,31,22,86,0,0,12,1157763
112,10,8,56,3822,4031,3970,1839,9,6,4,9,16,2293,1758,75,66,1895,931,22,5,12,955,978,45,17,14,39,1347,884,12,3254,729,37,15,11,8,11,33,762,729,62,27,16,14,13,10,12,15,26,23,-40,-43,63,92,-11,-1,25,28,31,22,87,0,0,12,1157796
113,11,8,57,3807,4036,3970,1817,9,6,6,8,16,2292,1754,74,66,1888,926,11,5,1,928,964,44,16,14,36,1338,876,12,3209,722,36,13,9,8,11,32,760,718,40,27,15,15,14,8,11,16,26,25,-40,-42,65,93,-9,-1,25,28,31,22,87,0,0,12,1157829
114,11,8,56,3803,4036,3981,1824,9,6,6,9,15,2301,1765,74,66,1889,922,11,4,0,943,967,44,16,13,39,1349,884,10,3203,729,38,14,10,8,12,35,772,723,17,23,14,13,12,9,10,13,24,21,-40,-43,63,94,-8,-1,25,28,31,22,87,0,0,12,1157862
115,11,14,57,3801,4031,3994,1839,9,6,5,9,17,2306,1775,75,75,1894,923,10,4,12,938,965,45,16,14,39,1352,885,3,3181,725,45,15,11,8,3,34,775,719,40,23,15,14,12,10,12,14,24,22,-41,-43,64,91,-9,-2,25,28,31,22,87,0,0,12,1157895
116,0,9,57,3811,4027,4013,1871,9,6,5,0,16,2331,1790,71,62,1891,911,11,5,1,924,950,43,16,14,35,1353,881,12,3151,714,37,13,9,8,12,32,786,707,41,28,14,15,14,11,11,15,27,24,-41,-42,64,88,-4,-4,25,28,31,22,86,0,0,12,1157928
117,10,6,57,3801,4019,4017,1916,8,6,5,0,17,2377,1829,71,64,1903,910,11,4,0,923,939,42,15,12,36,1361,892,10,3149,700,34,14,9,8,9,32,816,698,40,25,15,10,11,10,10,14,23,21,-38,-43,63,88,1,-5,25,28,30,22,83,0,0,12,1157961
118,11,7,58,3757,3997,3983,1927,8,6,3,8,17,2415,1869,75,66,1940,924,11,4,0,909,933,42,16,14,36,1362,900,9,3150,686,34,14,9,8,11,32,847,696,40,32,14,12,12,10,11,14,24,22,-37,-42,63,88,-8,-1,25,28,31,22,78,0,0,12,1157994
119,22,7,59,3714,3963,3935,1927,9,6,5,10,17,2436,1894,82,65,1970,934,11,5,0,902,925,44,16,14,37,1365,907,10,3147,680,34,13,10,8,10,32,874,708,40,24,15,12,12,10,10,12,25,22,-39,-42,63,87,-14,2,25,28,31,22,70,0,0,12,1158027
120,11,8,59,3673,3914,3865,1923,9,6,6,0,17,2457,1925,74,67,2016,954,12,4,11,906,928,44,17,14,38,1376,917,9,3147,681,36,16,10,8,12,34,902,734,40,24,3,10,11,9,9,14,29,21,-42,-41,64,89,-8,1,25,28,30,22,61,0,0,12,1158060
121,8,10,60,3643,3845,3760,1891,10,6,5,9,17,2488,1960,75,65,2066,982,12,6,12,903,936,42,16,14,40,1386,917,9,3137,679,37,16,10,9,12,34,911,751,17,26,14,14,13,22,11,15,28,24,-39,-42,63,92,-7,-1,25,28,31,22,53,0,0,12,1158093
122,11,8,62,3617,3786,3668,1868,10,8,5,10,19,2523,1986,73,65,2096,1004,4,5,0,901,943,46,16,14,40,1388,917,10,3148,684,38,14,10,9,12,35,919,765,41,26,15,13,12,11,11,25,27,24,-39,-42,64,93,-8,-1,25,28,31,22,44,0,0,12,1158126
123,26,9,62,3609,3737,3626,1863,8,5,5,8,20,2559,2015,74,66,2127,1033,13,5,12,899,958,45,6,14,40,1395,917,10,3256,687,38,13,10,8,13,34,925,772,41,26,16,13,12,10,11,15,27,14,-38,-42,63,93,-10,-1,25,28,31,22,35,0,0,12,1158159
124,12,18,61,3608,3707,3629,1874,8,1,4,9,20,2601,2039,75,65,2148,1054,12,5,12,900,954,46,17,14,40,1407,920,9,3313,689,36,16,9,8,13,34,925,776,40,24,14,13,12,11,11,14,26,22,-39,-41,62,93,-11,-2,25,28,31,22,27,0,0,12,1158192
125,11,8,64,3615,3703,3650,1892,10,6,6,9,21,2616,2055,75,66,2165,1068,22,6,11,898,958,47,16,14,40,1413,921,9,3328,671,36,14,10,8,12,32,921,773,40,20,14,12,12,10,10,13,25,22,-40,-40,63,93,-4,-4,25,28,31,22,18,0,0,12,1158225
126,10,8,63,3617,3703,3677,1905,10,6,5,15,20,2621,2062,71,64,2168,1072,13,5,1,890,947,41,14,13,38,1410,914,8,3345,684,35,12,9,8,10,32,919,776,41,24,14,12,12,10,11,14,25,22,-39,-41,64,94,-7,-3,25,28,31,22,11,0,0,12,1158258
127,11,7,64,3623,3710,3704,1918,10,6,5,9,20,2636,2075,74,66,2181,1092,13,4,12,897,963,44,17,14,41,1418,923,9,3381,692,39,14,9,8,12,35,925,785,42,25,20,12,11,9,11,14,25,23,-40,-41,63,94,-11,-1,25,28,31,22,9,0,0,12,1158291
128,0,9,65,3625,3716,3724,1926,10,6,5,0,20,2632,2071,70,62,2179,1078,13,5,2,888,954,42,16,12,38,1412,914,10,3357,685,36,14,10,8,12,32,918,782,43,25,15,12,13,10,10,15,27,25,-40,-41,64,95,-7,-1,25,28,31,22,8,0,0,12,1158324
129,10,7,64,3630,3727,3741,1934,9,6,5,10,21,2641,2087,76,68,2191,1086,12,4,2,885,954,41,15,14,37,1411,914,8,3357,684,35,13,10,8,10,32,916,779,40,32,10,12,11,10,11,13,24,21,-39,-40,65,97,-8,0,25,28,31,22,8,0,0,12,1158357
130,10,8,64,3635,3737,3761,1945,9,6,5,9,19,2633,2080,75,67,2187,1081,12,4,0,890,951,43,16,14,38,1405,916,8,3359,685,35,12,7,8,11,32,908,781,40,25,15,12,11,9,11,14,26,22,-39,-41,64,98,-12,-1,25,28,31,22,8,0,0,12,1158390
131,7,8,65,3642,3758,3789,1962,11,5,5,6,20,2596,2056,75,69,2155,1055,22,5,10,909,955,45,16,14,41,1403,918,10,3371,699,37,14,10,8,13,34,911,790,40,23,13,12,11,10,10,13,24,23,-40,-41,62,96,-1,-3,25,28,30,22,11,0,0,12,1158423
132,11,8,64,3661,3783,3815,1973,10,6,4,9,18,2558,2029,75,68,2123,1032,12,5,12,913,953,42,16,14,40,1392,914,9,3369,698,36,16,10,8,11,33,901,788,42,27,15,14,13,10,1,15,28,24,-39,-41,64,96,-10,0,25,28,31,22,18,0,0,12,1158456
133,27,8,62,3679,3808,3835,1980,10,6,5,9,17,2531,2012,74,65,2104,1007,10,5,0,903,941,43,16,14,37,1375,903,9,3351,704,35,13,10,8,12,32,881,784,40,26,14,13,12,9,12,13,24,23,-39,-42,63,96,-13,1,25,28,31,22,25,0,0,12,1158489
134,28,8,62,3716,3842,3859,1993,8,5,4,9,18,2492,1977,75,66,2059,989,12,4,11,917,945,46,16,14,39,1372,901,10,3369,718,38,14,10,8,13,34,871,805,39,24,13,11,11,9,10,13,24,21,-41,-42,62,95,-3,-2,25,28,30,22,37,0,0,12,1158522
135,11,8,61,3766,3874,3884,1992,8,6,6,9,17,2463,1931,76,67,2010,966,10,3,1,909,939,44,16,13,37,1358,895,10,3345,720,34,13,8,8,11,32,834,798,42,27,16,9,13,10,11,14,27,25,-39,-42,63,96,-7,3,25,28,31,22,49,0,0,12,1158555
136,0,8,60,3819,3911,3914,1982,10,5,5,0,16,2413,1892,69,62,1965,943,9,3,0,924,949,42,15,12,37,1355,894,9,3335,716,39,10,10,8,11,30,804,784,40,25,14,12,12,10,10,14,24,22,-37,-42,63,97,-17,4,25,28,31,22,61,0,0,12,1158588
137,11,8,59,3857,3953,3940,1979,10,5,6,8,17,2386,1873,76,66,1954,943,10,5,12,945,966,45,16,14,39,1358,895,13,3317,728,38,15,10,8,12,28,782,770,39,24,14,11,11,9,10,14,23,22,-41,-42,68,99,-9,3,25,28,31,22,71,0,0,12,1158621
138,10,9,59,3867,3984,3936,1947,9,6,5,10,17,2340,1833,76,67,1935,938,11,4,2,951,968,44,16,13,37,1346,877,11,3308,723,34,14,9,7,12,32,762,747,43,26,15,13,13,20,12,16,26,24,-37,-42,63,97,-14,3,25,28,31,22,78,0,0,12,1158654
139,11,5,48,3864,3999,3926,1906,9,8,6,10,15,2308,1800,75,66,1919,932,10,4,0,952,973,44,16,13,38,1339,872,10,3259,726,33,14,10,8,12,32,761,739,39,24,14,13,11,9,10,14,21,22,-40,-39,62,97,-12,2,25,28,31,22,82,0,0,12,1158687
140,11,7,56,3849,4023,3933,1862,5,5,5,9,16,2286,1773,85,66,1910,930,10,4,0,951,976,43,15,10,37,1333,868,10,3218,723,33,12,10,8,11,30,761,731,38,24,14,13,11,9,10,14,24,20,-39,-40,62,101,-12,1,25,28,31,22,84,0,0,12,1158720
141,8,8,45,3831,4023,3935,1822,8,6,5,9,16,2266,1751,74,65,1894,924,10,5,12,955,989,46,16,16,39,1335,874,11,3219,729,38,16,10,8,11,33,766,732,40,25,14,12,2,9,10,14,24,22,-40,-43,62,98,-13,0,25,28,30,22,86,0,0,12,1158753
142,0,8,53,3819,4026,3943,1796,10,6,5,16,16,2257,1748,74,65,1886,921,8,5,11,951,975,46,16,13,39,1323,874,12,3202,731,38,15,10,9,14,33,770,730,42,27,15,12,13,10,10,14,26,23,-40,-43,64,97,-13,0,25,28,31,22,86,0,0,12,1158786
143,10,8,55,3809,4031,3946,1788,9,7,5,9,15,2255,1739,75,66,1881,918,11,5,1,940,963,42,14,13,36,1322,866,10,3163,721,35,13,9,8,11,30,761,720,16,26,16,14,12,12,10,16,27,22,-41,-44,64,93,-7,-2,25,28,31,22,86,0,0,12,1158819
144,10,16,54,3801,4029,3947,1781,9,6,5,9,16,2252,1733,74,66,1876,913,10,5,12,948,972,48,20,10,40,1330,874,11,3160,725,36,16,10,9,12,33,769,724,39,25,15,13,12,10,10,14,24,22,-40,-43,63,91,-6,-2,25,28,31,22,87,0,0,12,1158852
145,12,8,56,3795,4030,3955,1787,8,7,5,16,16,2258,1740,74,66,1875,911,10,5,11,941,968,46,16,14,38,1333,872,11,3145,726,37,16,10,9,10,34,775,722,41,26,16,13,12,10,12,15,25,24,-45,-43,68,85,-5,-3,25,28,31,22,87,0,0,12,1158885
146,11,8,56,3798,4026,3955,1832,8,7,5,0,17,2320,1790,72,62,1884,905,11,4,0,926,950,41,16,13,36,1350,867,11,3120,711,34,12,9,8,12,31,800,699,43,27,16,16,16,11,12,16,26,24,-40,-41,61,84,13,-11,25,28,31,22,85,0,0,12,1158918
147,10,8,59,3778,4007,3943,1902,8,6,4,9,18,2386,1844,75,65,1921,917,11,4,1,916,937,42,16,13,37,1356,885,10,3125,692,35,14,10,8,11,30,841,690,39,24,14,14,12,9,10,14,26,23,-35,-42,62,88,14,-6,25,28,31,22,79,0,0,12,1158951
148,10,8,58,3718,3983,3896,1910,8,6,6,6,17,2403,1869,74,66,1960,930,11,6,0,904,928,41,14,13,36,1355,897,10,3122,683,34,13,18,8,11,32,873,708,39,21,10,11,11,10,10,14,25,22,-35,-41,62,87,-11,2,25,28,31,22,71,0,0,12,1158984
149,10,8,68,3663,3923,3821,1889,9,5,4,8,18,2412,1901,75,66,2021,953,12,4,8,909,932,44,17,14,40,1368,912,9,3118,685,36,13,10,8,12,33,897,735,39,24,14,12,12,20,10,14,25,22,-40,-40,63,87,-15,2,25,28,31,22,62,0,0,12,1159017
150,12,8,60,3625,3846,3707,1854,9,6,6,9,18,2450,1926,74,65,2050,976,12,4,0,898,931,44,16,13,37,1365,909,10,3089,676,34,13,9,8,12,32,898,747,40,27,16,12,13,11,5,16,27,24,-40,-39,63,89,-3,-1,25,28,31,22,54,0,0,12,1159050
151,11,8,60,3609,3796,3639,1841,10,7,5,9,18,2472,1953,73,64,2075,997,12,5,6,901,947,46,16,14,39,1377,913,8,3107,691,29,14,10,9,12,34,915,774,38,24,13,11,12,9,10,13,24,21,-37,-39,63,89,-6,-2,25,28,31,22,45,0,0,12,1159083
152,11,8,60,3598,3752,3617,1841,8,7,5,10,20,2503,1978,74,66,2097,1018,12,4,12,902,950,44,16,15,41,1384,916,10,3193,687,37,14,10,8,12,34,922,773,41,17,22,14,12,12,11,14,28,24,-39,-39,64,90,-9,-2,25,28,31,22,36,0,0,12,1159116
153,10,9,62,3595,3727,3625,1854,9,6,5,9,19,2528,1993,74,65,2113,1034,12,4,10,900,954,45,17,14,41,1390,919,13,3231,689,38,14,10,8,13,35,923,779,61,26,14,12,13,11,7,14,28,24,-38,-40,63,92,-7,-3,25,28,30,22,26,0,0,12,1159149
154,11,8,62,3590,3714,3645,1867,11,7,6,6,19,2546,2010,74,66,2126,1047,13,5,11,901,957,45,16,13,41,1397,920,9,3260,691,46,12,10,9,12,35,924,784,42,25,16,13,12,11,11,15,26,21,-37,-39,64,93,-10,-3,25,28,31,22,18,0,0,12,1159182
155,11,8,61,3592,3710,3665,1875,10,5,2,10,19,2559,2018,74,65,2126,1056,12,4,8,893,950,45,16,13,38,1394,915,10,3265,677,27,13,9,8,11,32,915,780,40,27,15,12,12,10,12,16,28,24,-39,-40,65,94,-12,-2,25,28,30,22,13,0,0,12,1159215
156,10,8,62,3598,3711,3686,1888,10,6,6,0,19,2561,2017,70,60,2135,1053,12,4,0,891,961,41,14,13,38,1396,914,9,3277,685,36,12,9,8,11,32,916,782,40,26,14,11,12,9,10,12,25,23,-40,-40,64,94,-7,-3,25,28,31,22,11,0,0,12,1159248
157,11,7,62,3602,3717,3708,1897,9,6,6,9,19,2573,2031,74,67,2146,1063,12,4,11,899,959,46,16,14,40,1406,923,9,3297,693,38,14,9,8,12,34,923,788,39,25,13,12,12,9,11,14,24,21,-39,-40,63,93,-11,-1,25,28,30,22,10,0,0,12,1159281
158,11,8,62,3606,3727,3724,1902,10,7,5,8,20,2576,2037,74,67,2150,1065,14,4,12,900,960,45,16,14,40,1405,921,10,3299,693,37,14,10,8,11,34,922,789,42,26,16,14,13,10,11,16,28,24,-39,-39,63,93,-10,1,25,28,30,22,10,0,0,12,1159314
159,1,9,62,3607,3729,3734,1907,11,7,6,0,18,2569,2030,70,62,2146,1058,12,5,1,892,952,42,14,13,38,1399,915,8,3285,685,35,16,9,8,11,32,914,784,42,26,16,14,12,10,0,14,27,21,-39,-39,63,94,-8,-1,25,28,30,22,10,0,0,12,1159347
160,25,19,62,3614,3741,3750,1916,9,6,4,9,19,2579,2048,76,68,2157,1068,13,5,1,890,952,43,16,13,37,1396,915,10,3287,686,36,13,9,8,11,32,914,784,39,23,14,12,11,10,10,13,24,21,-38,-39,63,95,-10,-2,25,28,30,22,10,0,0,12,1159380
161,10,8,62,3617,3747,3759,1925,9,6,5,10,20,2574,2041,75,66,2159,1064,12,4,1,891,953,44,16,13,38,1394,914,10,3286,685,34,14,9,8,12,31,912,782,40,26,14,11,12,10,10,13,25,22,-39,-38,63,95,-9,-1,25,28,30,22,10,0,0,12,1159413
162,12,8,63,3617,3759,3780,1933,9,5,6,6,19,2553,2025,75,67,2148,1052,13,5,11,901,955,47,16,14,40,1392,919,10,3301,700,38,14,10,8,12,34,911,789,40,36,14,12,12,10,10,14,25,22,-42,-39,64,98,-6,0,25,28,31,22,11,0,0,12,1159446
163,0,8,61,3633,3778,3809,1956,9,6,6,9,20,2519,2000,75,67,2119,1026,12,4,0,903,944,42,14,14,38,1387,911,9,3275,709,35,12,9,8,11,30,894,785,41,26,14,14,12,11,12,15,26,24,-36,-39,62,98,-9,0,25,28,31,22,17,0,0,12,1159479
164,10,0,61,3655,3805,3837,1970,9,5,4,10,17,2484,1968,74,67,2083,1003,11,4,1,909,950,43,16,14,38,1368,904,9,3271,705,35,15,9,8,11,32,881,789,41,22,14,12,11,9,12,14,25,23,-40,-40,64,99,-10,2,25,28,31,22,26,0,0,12,1159512
165,12,8,61,3689,3836,3859,1990,9,6,5,0,17,2445,1929,70,62,2040,974,12,4,0,911,937,43,16,13,36,1360,900,8,3271,715,35,13,9,8,12,32,863,796,39,24,14,12,11,10,10,13,25,22,-38,-40,63,99,-7,1,25,28,31,22,38,0,0,12,1159545
166,10,4,59,3733,3865,3879,1981,8,6,15,8,17,2426,1899,75,67,1993,961,12,4,0,918,938,42,16,13,37,1354,892,8,3275,720,32,14,8,7,10,32,840,798,39,25,13,11,11,10,10,13,24,21,-38,-40,62,98,-9,2,25,28,30,22,48,0,0,12,1159578
167,11,8,58,3782,3897,3900,1965,8,3,6,0,16,2400,1873,74,66,1966,945,10,5,12,935,942,47,16,14,40,1367,894,10,3294,730,38,14,10,8,12,34,820,793,40,25,11,11,12,12,11,14,25,21,-37,-39,62,101,-8,3,25,28,30,22,57,0,0,12,1159611
168,12,9,59,3823,3930,3922,1950,9,5,4,16,17,2361,1827,75,67,1933,936,12,5,12,945,961,42,16,9,39,1348,887,11,3303,727,38,16,11,9,12,34,788,774,41,25,16,14,13,0,10,15,25,23,-39,-40,63,98,-10,5,25,28,30,22,67,0,0,12,1159644
169,11,8,57,3843,3961,3919,1910,9,6,5,8,17,2323,1797,76,66,1909,920,11,6,9,959,974,46,17,14,39,1343,878,12,3252,735,37,13,10,8,12,33,772,750,41,27,16,14,13,10,12,15,26,24,-39,-40,65,101,-14,6,25,28,31,22,75,0,0,12,1159677
170,11,9,57,3837,3979,3886,1846,10,5,6,20,16,2281,1751,74,64,1889,924,21,5,12,965,980,48,16,14,32,1340,874,10,3201,730,36,14,9,9,11,32,766,732,40,27,16,13,12,10,12,13,26,24,-39,-40,65,100,-10,4,25,28,31,22,81,0,0,12,1159710
171,10,8,56,3816,3991,3852,1779,9,5,5,26,23,2255,1721,64,65,1874,920,10,0,11,965,982,44,16,13,38,1330,869,11,3169,725,36,13,10,8,11,32,769,722,40,24,13,11,12,9,9,12,24,22,-38,-41,64,100,-15,3,25,28,31,22,84,0,0,12,1159743
172,7,7,53,3792,3995,3833,1723,8,5,8,0,14,2222,1688,69,61,1856,907,10,4,0,957,973,41,16,13,36,1320,862,10,3157,720,32,12,9,6,11,30,772,715,39,24,16,12,12,10,11,14,24,21,-41,-40,63,96,-12,-2,25,28,31,22,86,0,0,12,1159776
173,10,8,54,3774,3995,3784,1687,8,6,5,10,16,2227,1685,73,64,1850,909,10,4,12,960,977,43,17,14,39,1326,866,11,3147,726,38,14,10,8,12,34,779,718,38,25,14,13,12,10,10,12,24,21,-39,-41,64,97,-8,-4,25,28,31,22,86,0,0,12,1159809
174,10,0,54,3756,3993,3753,1676,8,7,5,8,16,2227,1686,73,74,1848,907,15,5,12,953,970,45,16,13,36,1325,856,11,3145,724,38,14,10,8,12,33,778,716,41,27,3,12,12,10,11,22,26,23,-38,-41,64,95,-12,-2,25,28,31,22,86,0,0,12,1159842
175,10,8,53,3743,3988,3735,1676,8,7,11,9,16,2236,1701,73,64,1845,904,11,4,11,949,962,47,18,14,38,1329,856,10,3116,721,36,14,10,8,12,33,782,710,41,27,15,13,12,11,11,15,27,24,-43,-41,64,90,-11,-4,25,28,30,22,86,0,0,12,1159875
176,12,9,54,3740,3985,3741,1711,9,6,5,8,16,2276,1726,74,62,1847,888,11,5,12,940,956,45,29,14,39,1344,869,11,3101,723,37,16,11,8,13,34,808,708,41,27,15,14,12,11,12,15,27,24,-40,-40,63,85,7,-8,25,28,31,22,85,0,0,12,1159908
177,9,8,55,3719,3970,3741,1782,9,6,5,0,16,2320,1765,69,60,1866,892,12,4,1,918,934,43,15,13,35,1345,877,10,3089,705,34,13,10,8,11,32,837,694,41,26,14,13,12,10,12,14,22,24,-36,-41,65,90,2,-4,25,28,31,22,81,0,0,12,1159941
178,10,6,56,3663,3933,3692,1803,8,7,4,8,17,2348,1800,73,64,1905,907,10,4,23,919,934,45,16,14,40,1355,898,10,3096,697,37,12,9,8,13,41,866,710,40,25,14,12,12,10,11,14,24,22,-37,-41,61,91,-5,0,25,28,31,22,74,0,0,12,1159974
179,11,9,57,3622,3877,3634,1803,9,6,6,0,17,2354,1814,68,59,1926,911,10,5,6,902,922,41,14,12,36,1344,901,10,3071,682,35,14,9,8,11,32,875,723,42,28,16,12,12,10,12,4,25,24,-40,-40,63,90,-4,1,25,28,31,22,66,0,0,12,1160007
180,11,7,57,3589,3804,3579,1794,9,5,4,0,16,2379,1842,69,59,1971,932,11,5,1,899,921,42,15,13,36,1352,905,8,3055,676,34,13,9,8,12,32,892,739,39,24,14,13,12,9,10,13,24,22,-38,-39,64,89,2,-1,25,28,30,22,58,0,0,12,1160040
181,10,6,57,3566,3743,3539,1780,9,5,6,9,17,2413,1867,72,64,2005,963,11,5,0,893,927,44,16,13,38,1364,912,10,3041,673,35,13,10,8,11,32,908,755,40,25,15,11,12,10,9,14,25,22,-36,-40,64,90,-4,1,25,28,30,22,50,0,0,12,1160073
182,12,0,59,3555,3711,3529,1768,9,6,5,9,17,2432,1886,72,64,2018,980,11,5,0,894,933,43,14,16,38,1374,915,9,3027,677,35,14,9,8,12,32,921,768,38,24,12,12,11,10,10,13,25,22,-38,-39,65,91,-10,2,25,28,30,22,41,0,0,12,1160106
183,10,8,58,3558,3693,3528,1782,9,6,6,0,18,2450,1900,68,60,2029,989,12,4,1,894,938,41,15,12,37,1382,915,9,3029,678,34,12,9,8,11,32,928,776,38,25,13,13,12,10,10,14,24,21,-39,-40,65,92,-1,-1,25,28,31,22,32,0,0,0,1160139
184,11,8,57,3560,3683,3537,1786,9,7,4,9,17,2483,1925,73,64,2052,1016,10,4,12,901,957,45,17,15,30,1399,925,9,3110,687,37,16,10,9,12,34,938,790,39,24,14,13,12,10,10,14,24,23,-35,-40,64,94,-3,-2,25,28,30,22,22,0,0,0,1160172
185,15,9,60,3562,3683,3545,1789,9,8,5,10,20,2497,1936,72,64,2064,1029,12,5,12,901,952,45,16,14,40,1404,927,9,3195,699,38,16,3,8,14,36,940,799,39,27,15,14,12,10,11,15,27,24,-36,-39,63,95,-12,1,25,28,30,22,14,0,0,0,1160205
